Id,SalePrice
1804,141296.36
1805,139608.42
1806,117810.34
1807,137967.67
1808,135867.44
1809,126032.695
1810,149099.27
1811,97320.625
1812,98060.4
1813,124911.445
1814,97789.555
1815,52509.78
1816,91721.5
1817,111054.3
1818,146283.75
1819,122320.32
1820,58302.613
1821,99754.484
1822,142823.84
1823,50805.176
1824,142581.83
1825,144103.64
1826,101972.0
1827,100583.77
1828,153216.66
1829,125328.945
1830,144223.89
1831,171151.06
1832,80399.164
1833,156924.52
1834,121057.34
1835,140200.73
1836,137465.78
1837,85920.68
1838,115753.016
1839,92304.414
1840,163164.78
1841,149581.83
1842,76601.945
1843,137507.39
1844,139428.67
1845,139579.7
1846,161721.48
1847,172282.47
1848,57683.92
1849,130183.02
1850,116357.55
1851,154224.97
1852,128585.41
1853,124952.06
1854,174750.5
1855,153168.8
1856,218427.39
1857,162013.48
1858,131677.77
1859,119853.766
1860,144585.7
1861,119853.766
1862,324318.53
1863,314194.7
1864,320165.62
1865,320374.22
1866,336397.06
1867,258283.83
1868,307743.6
1869,205487.67
1870,248630.34
1871,238262.52
1872,172146.84
1873,235514.9
1874,146687.16
1875,213920.48
1876,196707.98
1877,213625.72
1878,208231.66
1879,137004.42
1880,136242.16
1881,220567.95
1882,261328.19
1883,190256.6
1884,204373.25
1885,257857.72
1886,294106.34
1887,215362.75
1888,289538.75
1889,160010.44
1890,121904.82
1891,138765.27
1892,108126.7
1893,124483.6
1894,127007.85
1895,136073.05
1896,126548.21
1897,111794.55
1898,112610.164
1899,161637.36
1900,164467.06
1901,173309.05
1902,139672.86
1903,217875.2
1904,155164.36
1905,198004.62
1906,188237.03
1907,205782.72
1908,113934.625
1909,131981.48
1910,114965.62
1911,223240.48
1912,315152.16
1913,138661.16
1914,71649.46
1915,336802.0
1916,71361.586
1917,271053.8
1918,143256.55
1919,169803.75
1920,146580.23
1921,433437.94
1922,332423.16
1923,215663.31
1924,222437.98
1925,211930.36
1926,407949.1
1927,129194.92
1928,154049.66
1929,123991.69
1930,137647.77
1931,153976.8
1932,138536.53
1933,185231.72
1934,183323.83
1935,175954.55
1936,187788.72
1937,183005.27
1938,180637.88
1939,247890.42
1940,192199.89
1941,172491.16
1942,186681.4
1943,210570.3
1944,331335.53
1945,392350.5
1946,151920.77
1947,316987.9
1948,172600.47
1949,235835.8
1950,185904.86
1951,271669.53
1952,214019.67
1953,169333.78
1954,186996.86
1955,136271.77
1956,289427.22
1957,156809.03
1958,332607.5
1959,134994.47
1960,116668.33
1961,120239.8
1962,95832.98
1963,106588.74
1964,107115.56
1965,144683.28
1966,147983.94
1967,299549.8
1968,461365.44
1969,397924.8
1970,451737.1
1971,436653.38
1972,408560.53
1973,270842.5
1974,310323.5
1975,551487.8
1976,272359.94
1977,323476.9
1978,364115.75
1979,342322.66
1980,199193.36
1981,359102.06
1982,230419.45
1983,214018.95
1984,166647.23
1985,211902.36
1986,209732.73
1987,175274.75
1988,175873.98
1989,196317.7
1990,217414.7
1991,256628.45
1992,217245.53
1993,165038.42
1994,242437.38
1995,193238.52
1996,245321.53
1997,326504.84
1998,352549.66
1999,253108.73
2000,314966.12
2001,266343.28
2002,237596.31
2003,249999.17
2004,276527.94
2005,226155.06
2006,245610.53
2007,247583.84
2008,230212.22
2009,194336.88
2010,202135.77
2011,148050.94
2012,176302.61
2013,183007.27
2014,186379.69
2015,216361.11
2016,194558.73
2017,201068.22
2018,117143.3
2019,131835.14
2020,111219.31
2021,109053.15
2022,192265.45
2023,146348.19
2024,257071.27
2025,380833.6
2026,170568.45
2027,159107.39
2028,154150.06
2029,177589.1
2030,283244.34
2031,253962.89
2032,261623.12
2033,278183.97
2034,169293.17
2035,215728.05
2036,191221.61
2037,187533.23
2038,328745.94
2039,246795.08
2040,361980.66
2041,272541.72
2042,201593.47
2043,176074.3
2044,174584.25
2045,210296.67
2046,145377.44
2047,144741.25
2048,144749.3
2049,140578.55
2050,190627.88
2051,115472.97
2052,134039.06
2053,148320.58
2054,84183.76
2055,158526.42
2056,139321.9
2057,115532.42
2058,228481.77
2059,134279.66
2060,167309.64
2061,178646.83
2062,129558.49
2063,103439.234
2064,145202.58
2065,123731.734
2066,158281.72
2067,119368.734
2068,124833.59
2069,92765.89
2070,114648.055
2071,90069.17
2072,96712.56
2073,136829.19
2074,190258.23
2075,158034.97
2076,130342.25
2077,153650.28
2078,133422.67
2079,134283.48
2080,119112.914
2081,128434.24
2082,135392.4
2083,153766.67
2084,113812.22
2085,119325.46
2086,147299.31
2087,123811.25
2088,96554.08
2089,66088.81
2090,130534.72
2091,115050.484
2092,131008.85
2093,120362.52
2094,123208.875
2095,143930.64
2096,80780.83
2097,87736.01
2098,151903.58
2099,59027.52
2100,90475.8
2101,121661.88
2102,130512.17
2103,108529.1
2104,140559.88
2105,125084.52
2106,71635.125
2107,219283.08
2108,110221.93
2109,112360.11
2110,140117.73
2111,151772.69
2112,146462.9
2113,116645.96
2114,124055.016
2115,166494.08
2116,124415.66
2117,154646.27
2118,124805.8
2119,106116.914
2120,111453.32
2121,105110.08
2122,115916.7
2123,77662.6
2124,190769.6
2125,134475.8
2126,147825.88
2127,156510.17
2128,133583.02
2129,88046.516
2130,149359.64
2131,147034.12
2132,118517.03
2133,127045.7
2134,118790.445
2135,87409.0
2136,67387.91
2137,117192.05
2138,132447.69
2139,159769.66
2140,139358.67
2141,146677.25
2142,127266.25
2143,143640.6
2144,125105.23
2145,131471.95
2146,160014.66
2147,136855.95
2148,133973.94
2149,162811.56
2150,217276.16
2151,114897.11
2152,180546.75
2153,172812.86
2154,112242.336
2155,150050.77
2156,291712.12
2157,225808.11
2158,237158.83
2159,213155.12
2160,174522.98
2161,240778.2
2162,454036.16
2163,365056.62
2164,247628.86
2165,190011.98
2166,157629.27
2167,221322.45
2168,197867.86
2169,202266.5
2170,224021.22
2171,164564.98
2172,139767.75
2173,160311.06
2174,225912.78
2175,318492.88
2176,314041.44
2177,247168.67
2178,202259.22
2179,141727.72
2180,228939.11
2181,196046.67
2182,231776.81
2183,191408.45
2184,124121.79
2185,118249.17
2186,152790.72
2187,160445.31
2188,154787.86
2189,195394.69
2190,85343.86
2191,88532.05
2192,99063.305
2193,107781.39
2194,111080.09
2195,111535.85
2196,114387.1
2197,122457.1
2198,163229.38
2199,184022.86
2200,151173.67
2201,156033.25
2202,217026.78
2203,142308.72
2204,185881.06
2205,108073.31
2206,140823.77
2207,220822.14
2208,259082.78
2209,242771.27
2210,130213.37
2211,125873.445
2212,115138.75
2213,104589.58
2214,141302.75
2215,105973.72
2216,157230.75
2217,101577.76
2218,87773.625
2219,86092.33
2220,60768.465
2221,336841.88
2222,252554.14
2223,280829.06
2224,203408.7
2225,133088.95
2226,199228.28
2227,199139.08
2228,252765.52
2229,267033.94
2230,159390.2
2231,231622.83
2232,182911.81
2233,175468.92
2234,238600.58
2235,211172.22
2236,269321.8
2237,341951.1
2238,207592.0
2239,111698.4
2240,156842.83
2241,175005.02
2242,128695.59
2243,131413.1
2244,108890.03
2245,112024.945
2246,135635.12
2247,118790.375
2248,128191.86
2249,122063.19
2250,132648.9
2251,125115.664
2252,176366.77
2253,162137.14
2254,191224.55
2255,194514.64
2256,188315.98
2257,205845.73
2258,170427.44
2259,182080.2
2260,159602.06
2261,191605.8
2262,210083.83
2263,352398.3
2264,450091.56
2265,184749.83
2266,305507.28
2267,379571.06
2268,439315.72
2269,149385.17
2270,190509.05
2271,225683.6
2272,199614.97
2273,158968.8
2274,175589.7
2275,170932.16
2276,191930.75
2277,193214.62
2278,145793.31
2279,120740.21
2280,119636.52
2281,169726.89
2282,182281.1
2283,108868.88
2284,108149.055
2285,153074.27
2286,123189.875
2287,351225.12
2288,281528.7
2289,412760.38
2290,476743.72
2291,326425.62
2292,432258.94
2293,514901.12
2294,435176.22
2295,477291.97
2296,268379.3
2297,311582.4
2298,294138.53
2299,385667.03
2300,337108.25
2301,270027.34
2302,252018.78
2303,249243.81
2304,245720.34
2305,184240.0
2306,180491.0
2307,191583.64
2308,223406.39
2309,280623.4
2310,229008.31
2311,196559.38
2312,181021.48
2313,173181.72
2314,176476.11
2315,181820.33
2316,185402.61
2317,186948.56
2318,179782.86
2319,180184.98
2320,205954.44
2321,229086.39
2322,170425.48
2323,187003.12
2324,179127.55
2325,211995.02
2326,171646.39
2327,212179.61
2328,231021.23
2329,191472.25
2330,177413.12
2331,388361.06
2332,401708.56
2333,321572.16
2334,258944.56
2335,261315.84
2336,335088.16
2337,222088.16
2338,280526.22
2339,219923.81
2340,401268.62
2341,221625.78
2342,238176.25
2343,223699.0
2344,232111.4
2345,232641.33
2346,228097.11
2347,205379.3
2348,234806.05
2349,184174.33
2350,290482.47
2351,249920.95
2352,249861.02
2353,254438.7
2354,143659.97
2355,157565.39
2356,148081.83
2357,193232.81
2358,187085.31
2359,135840.89
2360,116787.58
2361,145573.78
2362,285919.97
2363,125754.42
2364,164954.95
2365,220278.64
2366,207441.8
2367,235344.25
2368,215227.14
2369,226634.16
2370,174318.33
2371,173263.66
2372,202357.81
2373,292988.2
2374,327509.53
2375,259874.22
2376,320900.2
2377,424033.03
2378,130032.836
2379,210847.72
2380,146149.66
2381,166041.55
2382,202363.36
2383,199672.06
2384,243610.88
2385,160708.05
2386,133680.98
2387,136773.31
2388,96370.34
2389,125021.4
2390,149427.58
2391,148265.5
2392,116219.59
2393,168435.17
2394,151989.22
2395,208065.03
2396,138219.47
2397,221459.06
2398,143136.19
2399,59122.11
2400,61001.105
2401,113504.305
2402,134737.6
2403,143058.05
2404,144985.33
2405,169687.48
2406,143788.5
2407,127372.96
2408,141187.1
2409,121811.336
2410,165936.2
2411,121763.16
2412,167113.6
2413,127158.78
2414,134053.55
2415,141805.48
2416,128496.37
2417,131527.52
2418,134594.11
2419,133049.86
2420,129090.57
2421,151273.34
2422,119107.58
2423,119675.64
2424,153613.94
2425,266236.12
2426,137940.62
2427,146119.89
2428,186719.12
2429,116250.73
2430,134953.8
2431,108920.22
2432,148810.75
2433,147588.8
2434,136850.98
2435,157526.61
2436,108205.59
2437,104267.93
2438,129838.375
2439,108151.3
2440,121129.53
2441,101668.63
2442,91789.25
2443,122604.21
2444,120544.516
2445,81248.32
2446,138444.89
2447,170420.14
2448,136237.03
2449,105618.56
2450,143277.22
2451,126096.44
2452,201190.78
2453,91845.82
2454,130559.836
2455,128539.42
2456,132184.98
2457,135777.64
2458,125887.94
2459,105597.63
2460,143766.36
2461,116917.414
2462,141597.94
2463,129385.26
2464,179133.45
2465,139099.06
2466,113218.75
2467,139292.81
2468,68538.52
2469,59381.684
2470,200212.33
2471,221311.97
2472,166291.36
2473,119887.4
2474,73823.42
2475,230491.52
2476,112738.56
2477,130272.78
2478,150664.7
2479,107517.445
2480,168825.81
2481,126327.06
2482,134383.67
2483,111436.73
2484,126505.516
2485,122729.64
2486,164469.62
2487,189369.2
2488,164899.38
2489,160519.11
2490,157525.14
2491,101495.11
2492,180637.5
2493,150637.75
2494,155963.03
2495,87512.37
2496,250134.6
2497,153643.84
2498,107088.8
2499,97463.625
2500,124494.27
2501,131475.61
2502,155314.64
2503,95759.96
2504,182707.58
2505,224254.7
2506,255072.19
2507,294436.0
2508,255485.58
2509,214840.2
2510,221798.6
2511,176902.36
2512,202636.31
2513,211622.81
2514,285382.84
2515,155473.86
2516,173237.53
2517,147921.7
2518,144562.12
2519,223192.34
2520,229085.72
2521,193313.6
2522,220051.78
2523,127405.39
2524,148541.94
2525,155639.92
2526,137450.48
2527,113737.02
2528,131166.39
2529,127615.016
2530,125143.29
2531,245351.52
2532,228743.75
2533,199007.11
2534,226233.52
2535,333241.4
2536,237097.02
2537,241100.0
2538,183147.08
2539,191695.56
2540,181009.06
2541,181084.95
2542,168743.25
2543,129382.14
2544,129433.78
2545,140012.58
2546,125395.95
2547,157346.86
2548,158754.16
2549,163803.8
2550,308088.3
2551,141538.8
2552,128570.84
2553,76397.75
2554,101351.86
2555,124626.9
2556,110842.414
2557,115221.125
2558,162916.78
2559,141705.83
2560,154474.27
2561,156590.9
2562,144456.06
2563,161405.25
2564,198875.86
2565,151482.64
2566,164113.83
2567,139562.3
2568,217329.75
2569,200225.75
2570,123998.39
2571,182802.92
2572,166530.89
2573,232590.58
2574,281796.66
2575,129294.984
2576,126428.06
2577,166451.52
2578,83080.69
2579,53401.246
2580,134067.73
2581,126583.375
2582,121361.3
2583,278431.75
2584,165017.92
2585,175105.1
2586,218020.78
2587,204823.44
2588,161344.83
2589,150348.66
2590,208773.67
2591,226290.72
2592,209161.3
2593,265070.22
2594,174325.3
2595,203990.94
2596,321995.12
2597,183900.58
2598,267595.12
2599,310668.16
2600,219242.64
2601,153070.22
2602,78189.46
2603,104747.96
2604,93761.82
2605,67189.414
2606,149638.58
2607,200832.64
2608,201863.7
2609,159794.28
2610,119156.17
2611,130008.83
2612,144037.67
2613,124604.81
2614,117521.87
2615,157717.05
2616,146289.4
2617,210090.7
2618,199721.7
2619,184988.33
2620,192245.72
2621,185360.25
2622,185103.02
2623,265777.62
2624,303140.12
2625,322434.9
2626,181339.89
2627,175741.1
2628,481758.56
2629,496476.75
2630,387643.0
2631,479046.28
2632,456833.3
2633,338361.66
2634,414468.78
2635,155155.25
2636,181975.77
2637,179342.14
2638,264916.72
2639,198600.4
2640,151976.25
2641,106067.945
2642,194427.45
2643,98559.195
2644,123200.9
2645,107396.48
2646,93791.08
2647,105248.14
2648,143815.7
2649,148591.0
2650,151537.62
2651,141624.22
2652,424594.7
2653,235977.81
2654,256407.58
2655,390689.72
2656,343082.66
2657,371820.38
2658,295768.03
2659,310492.66
2660,345278.84
2661,378009.84
2662,353753.12
2663,280263.88
2664,272824.7
2665,327103.03
2666,306056.28
2667,168351.0
2668,180201.27
2669,187777.94
2670,295082.94
2671,187192.12
2672,196965.05
2673,206097.86
2674,198267.6
2675,172704.58
2676,188408.03
2677,195959.66
2678,257407.3
2679,284821.6
2680,283289.34
2681,427602.03
2682,333720.84
2683,528323.56
2684,310080.7
2685,380918.12
2686,251303.64
2687,341689.78
2688,226549.45
2689,224694.7
2690,498109.9
2691,185852.94
2692,139880.27
2693,193939.81
2694,142415.22
2695,193212.44
2696,182577.83
2697,191381.72
2698,196503.5
2699,167565.56
2700,156896.03
2701,140118.38
2702,96249.99
2703,117910.68
2704,142008.77
2705,116001.85
2706,114173.89
2707,118333.69
2708,140913.1
2709,117409.84
2710,131808.48
2711,299398.47
2712,397266.6
2713,172585.08
2714,144233.5
2715,171196.8
2716,143682.31
2717,189871.22
2718,228617.73
2719,161958.02
2720,170398.78
2721,130782.75
2722,164164.08
2723,148963.3
2724,128164.85
2725,133669.55
2726,151756.2
2727,201617.28
2728,165529.06
2729,151438.97
2730,143745.05
2731,135550.28
2732,133545.42
2733,162194.27
2734,146852.67
2735,130205.27
2736,139184.47
2737,126449.195
2738,137994.1
2739,173299.64
2740,134959.34
2741,154059.48
2742,143958.39
2743,150824.97
2744,164335.16
2745,150967.75
2746,135681.3
2747,148768.67
2748,126330.07
2749,127161.26
2750,140443.89
2751,132847.69
2752,231110.97
2753,151127.06
2754,234820.81
2755,129046.6
2756,103010.266
2757,67070.87
2758,83999.45
2759,152027.9
2760,135834.38
2761,156032.9
2762,153483.75
2763,172980.05
2764,153068.61
2765,294692.53
2766,135985.56
2767,90048.4
2768,145272.33
2769,134056.38
2770,157614.03
2771,115203.766
2772,126297.68
2773,164195.23
2774,139866.95
2775,130749.79
2776,143495.38
2777,143621.64
2778,115681.47
2779,129953.05
2780,100233.164
2781,98526.63
2782,79789.82
2783,113509.09
2784,130555.74
2785,133193.05
2786,72939.35
2787,128583.75
2788,71219.516
2789,196295.44
2790,93302.19
2791,114915.11
2792,59940.57
2793,181226.56
2794,107266.695
2795,125190.336
2796,101169.19
2797,215000.05
2798,120147.04
2799,117466.92
2800,53569.277
2801,112282.79
2802,139442.69
2803,185638.4
2804,145242.19
2805,112291.305
2806,79215.78
2807,167053.5
2808,154795.6
2809,145263.69
2810,131235.2
2811,159566.33
2812,165339.95
2813,150827.2
2814,146275.84
2815,106694.086
2816,240120.78
2817,157133.64
2818,132127.03
2819,150736.22
2820,139564.95
2821,115992.72
2822,216662.77
2823,365412.44
2824,188047.52
2825,167587.17
2826,133278.36
2827,138568.16
2828,210857.98
2829,220981.83
2830,236695.31
2831,184327.98
2832,248179.11
2833,285062.2
2834,206147.9
2835,207423.02
2836,191035.55
2837,155204.94
2838,158858.2
2839,183026.52
2840,206674.25
2841,209293.52
2842,225792.97
2843,153393.62
2844,162305.14
2845,120714.805
2846,208607.75
2847,206159.88
2848,228172.9
2849,199620.34
2850,290337.6
2851,222568.72
2852,243260.16
2853,243083.17
2854,141907.28
2855,203120.89
2856,202854.86
2857,186032.77
2858,208208.22
2859,114086.695
2860,126860.97
2861,126802.0
2862,191912.33
2863,137635.39
2864,256701.7
2865,141027.28
2866,138059.12
2867,97632.33
2868,94510.51
2869,112639.63
2870,124752.11
2871,89770.266
2872,48912.07
2873,107487.63
2874,143111.23
2875,115830.46
2876,171916.86
2877,138994.23
2878,176397.81
2879,147453.02
2880,102733.3
2881,157297.05
2882,173696.25
2883,201665.78
2884,205060.97
2885,186097.12
2886,242154.78
2887,93415.14
2888,135152.89
2889,50180.3
2890,83387.96
2891,124519.55
2892,69708.43
2893,83982.37
2894,52387.367
2895,323828.84
2896,284420.6
2897,191207.53
2898,147984.69
2899,210828.97
2900,166163.94
2901,213654.3
2902,198909.5
2903,347584.12
2904,359126.4
2905,106443.18
2906,209962.16
2907,112527.63
2908,130385.016
2909,147899.89
2910,84533.64
2911,77687.99
2912,142616.88
2913,68495.68
2914,75769.89
2915,84483.47
2916,65145.055
2917,176182.2
2918,117872.87
2919,236416.0
