Id,SalePrice
1891,138456.27
1892,110205.59
1893,124787.23
1894,118955.19
1895,135006.36
1896,126877.26
1897,112018.44
1898,113433.695
1899,165231.58
1900,164976.58
1901,174291.95
1902,143532.69
1903,214460.95
1904,154563.56
1905,194002.12
1906,186691.61
1907,204966.81
1908,115681.16
1909,132708.69
1910,115610.55
1911,223944.08
1912,308977.2
1913,141324.0
1914,70771.11
1915,329449.22
1916,72188.45
1917,272560.84
1918,145955.62
1919,171994.45
1920,145831.39
1921,435913.62
1922,331210.06
1923,212618.02
1924,223685.11
1925,207436.47
1926,405641.03
1927,131273.84
1928,154100.53
1929,124975.44
1930,138913.8
1931,156636.22
1932,139568.75
1933,187125.72
1934,182621.25
1935,174818.16
1936,184394.94
1937,180416.22
1938,178391.0
1939,250649.5
1940,192595.06
1941,169781.19
1942,183428.7
1943,210370.48
1944,332548.5
1945,391642.03
1946,142355.6
1947,315029.72
1948,165801.9
1949,232395.3
1950,184527.28
1951,265868.62
1952,208867.7
1953,165521.95
1954,186476.72
1955,135292.52
1956,277664.56
1957,157852.73
1958,334677.56
1959,133219.62
1960,115233.15
1961,120095.71
1962,94797.984
1963,107492.29
1964,105655.48
1965,143491.8
1966,146493.81
1967,295464.22
1968,454658.4
1969,394672.47
1970,453200.38
1971,433805.22
1972,404279.97
1973,267097.3
1974,307538.12
1975,542887.75
1976,269899.56
1977,320573.47
1978,356686.38
1979,337945.53
1980,193887.53
1981,352200.4
1982,226241.7
1983,207918.25
1984,164478.55
1985,210508.44
1986,204698.62
1987,170028.73
1988,171822.53
1989,191363.17
1990,214957.33
1991,260267.22
1992,214163.38
1993,164816.6
1994,241572.64
1995,191136.69
1996,244126.3
1997,328464.47
1998,344475.0
1999,252067.92
2000,310603.8
2001,265264.28
2002,231761.02
2003,243268.56
2004,272470.8
2005,223482.25
2006,241283.83
2007,235853.92
2008,228549.28
2009,190133.6
2010,198827.0
2011,142644.12
2012,174767.19
2013,181300.17
2014,185578.64
2015,212988.84
2016,193520.58
2017,198286.97
2018,115984.82
2019,130629.3
2020,110368.81
2021,107918.53
2022,187508.47
2023,143012.62
2024,263590.8
2025,378641.34
2026,167488.9
2027,159809.45
2028,148344.58
2029,177750.9
2030,282329.3
2031,250286.48
2032,256931.92
2033,274501.22
2034,168197.39
2035,214625.27
2036,190749.38
2037,189237.64
2038,324503.0
2039,246670.22
2040,363501.03
2041,270580.1
2042,199227.1
2043,173707.56
2044,171091.84
2045,205137.97
2046,138378.66
2047,142494.2
2048,144910.61
2049,137553.58
2050,188257.92
2051,116195.65
2052,132413.19
2053,149945.77
2054,88034.81
2055,156851.34
2056,136053.81
2057,115208.67
2058,229418.3
2059,133957.97
2060,165808.81
2061,180395.14
2062,130418.41
2063,103685.94
2064,144883.5
2065,124762.49
2066,154846.94
2067,120120.305
2068,124489.914
2069,92765.91
2070,114764.85
2071,90437.57
2072,90630.76
2073,138228.9
2074,192469.53
2075,153829.7
2076,129640.625
2077,153786.9
2078,134815.38
2079,131448.17
2080,120203.99
2081,127621.59
2082,124862.7
2083,152602.9
2084,112606.914
2085,117322.13
2086,146259.62
2087,121266.53
2088,90392.08
2089,66745.6
2090,126953.98
2091,115911.836
2092,130060.5
2093,118949.555
2094,121042.21
2095,144092.16
2096,79853.05
2097,94772.39
2098,150423.25
2099,58794.453
2100,88752.484
2101,115204.76
2102,129872.125
2103,105623.414
2104,138283.12
2105,121113.12
2106,74810.56
2107,219463.03
2108,109467.65
2109,110841.77
2110,141897.83
2111,151340.3
2112,147381.89
2113,113228.28
2114,120086.96
2115,165293.1
2116,123259.49
2117,152499.27
2118,123897.305
2119,104068.72
2120,111196.96
2121,106679.664
2122,118397.17
2123,76522.73
2124,188044.25
2125,132610.97
2126,146813.52
2127,155228.69
2128,132894.0
2129,90478.44
2130,147656.84
2131,146753.78
2132,117741.945
2133,125052.45
2134,115891.266
2135,85413.92
2136,68592.96
2137,115876.52
2138,132044.78
2139,159661.23
2140,138974.98
2141,149346.83
2142,127177.35
2143,141039.58
2144,123613.32
2145,129610.125
2146,157390.16
2147,133120.66
2148,135675.45
2149,163538.83
2150,215238.3
2151,114483.4
2152,176131.16
2153,169214.34
2154,112653.47
2155,151940.16
2156,291144.5
2157,219940.69
2158,233530.11
2159,209081.9
2160,171897.11
2161,236137.66
2162,448943.38
2163,362591.66
2164,249589.02
2165,188679.1
2166,157552.39
2167,220875.6
2168,194548.44
2169,200533.11
2170,222698.73
2171,161192.86
2172,140893.95
2173,158713.61
2174,224352.67
2175,311878.25
2176,312103.94
2177,239640.45
2178,200480.12
2179,139540.88
2180,227421.98
2181,194370.12
2182,223175.53
2183,185711.56
2184,127067.17
2185,118386.4
2186,153798.89
2187,160729.03
2188,153219.86
2189,189408.81
2190,86239.695
2191,90490.23
2192,97661.9
2193,102498.38
2194,112781.414
2195,110342.086
2196,114443.19
2197,119671.53
2198,160164.97
2199,183785.94
2200,152790.33
2201,158830.6
2202,218180.97
2203,144893.98
2204,188911.33
2205,110638.28
2206,143116.47
2207,214340.17
2208,257981.45
2209,231603.11
2210,129663.625
2211,123695.37
2212,112891.9
2213,103628.805
2214,142183.9
2215,103784.625
2216,155837.3
2217,98381.836
2218,84297.516
2219,86330.6
2220,61239.605
2221,326287.34
2222,247126.4
2223,277628.75
2224,206262.48
2225,135216.12
2226,196938.72
2227,197121.56
2228,253504.2
2229,264570.38
2230,155805.64
2231,228083.58
2232,184816.23
2233,175145.44
2234,234045.31
2235,208928.52
2236,265672.88
2237,337748.56
2238,205474.52
2239,107770.65
2240,156304.12
2241,163938.05
2242,128821.07
2243,129715.516
2244,102222.66
2245,110900.73
2246,136268.56
2247,116641.26
2248,131320.75
2249,122001.12
2250,134181.94
2251,121618.35
2252,174064.92
2253,160085.53
2254,191634.34
2255,194582.78
2256,186294.33
2257,206328.55
2258,169787.38
2259,182263.83
2260,161728.16
2261,188648.02
2262,205458.36
2263,352827.84
2264,443339.06
2265,179007.56
2266,303889.4
2267,370364.3
2268,432254.88
2269,148918.17
2270,187743.02
2271,220937.44
2272,198589.08
2273,159392.67
2274,175955.25
2275,168525.3
2276,188274.92
2277,189789.66
2278,146108.47
2279,120985.82
2280,121019.836
2281,167559.44
2282,180724.7
2283,108373.484
2284,105938.35
2285,152016.98
2286,122834.72
2287,344792.9
2288,270668.1
2289,404228.84
2290,475127.66
2291,324087.66
2292,423790.5
2293,511568.4
2294,420513.2
2295,460990.38
2296,260676.22
2297,310727.28
2298,285750.3
2299,379437.78
2300,336501.94
2301,266938.94
2302,246974.7
2303,245085.39
2304,241887.81
2305,180515.36
2306,177201.64
2307,187458.25
2308,223044.31
2309,279522.28
2310,222989.0
2311,192940.92
2312,177721.56
2313,170319.19
2314,172815.83
2315,178566.2
2316,184085.67
2317,181480.05
2318,177460.73
2319,177028.0
2320,210739.5
2321,226058.1
2322,167481.6
2323,186322.27
2324,174112.38
2325,208989.3
2326,169828.36
2327,207569.92
2328,231939.8
2329,188737.73
2330,176931.58
2331,386223.16
2332,401892.38
2333,320859.84
2334,260895.88
2335,262204.97
2336,334058.6
2337,226100.45
2338,276837.7
2339,213771.55
2340,391013.97
2341,218001.53
2342,235192.58
2343,220289.88
2344,223923.88
2345,229226.67
2346,224693.52
2347,203883.58
2348,234196.69
2349,182185.94
2350,282141.53
2351,248891.19
2352,239112.6
2353,252177.61
2354,140259.56
2355,155920.23
2356,145306.5
2357,189172.25
2358,185771.69
2359,133214.25
2360,116599.86
2361,145815.31
2362,283094.2
2363,121385.47
2364,162141.36
2365,215824.4
2366,205015.5
2367,230407.77
2368,212683.55
2369,226420.81
2370,173937.1
2371,174406.03
2372,203301.84
2373,289083.97
2374,325302.16
2375,261620.28
2376,321537.4
2377,422820.8
2378,130900.88
2379,211128.25
2380,146244.69
2381,165789.73
2382,200799.48
2383,198135.36
2384,243894.25
2385,162116.17
2386,133025.38
2387,135768.52
2388,98901.836
2389,126206.305
2390,147669.31
2391,149279.81
2392,116508.11
2393,167849.88
2394,150670.58
2395,211192.31
2396,137918.42
2397,220072.86
2398,145090.11
2399,61073.883
2400,62535.96
2401,115675.23
2402,134496.55
2403,142049.56
2404,145963.78
2405,169799.4
2406,143104.66
2407,126795.336
2408,143528.4
2409,125275.375
2410,163559.94
2411,119926.39
2412,166924.61
2413,127092.69
2414,133467.14
2415,141231.86
2416,127221.695
2417,130397.836
2418,134687.08
2419,131529.2
2420,130341.54
2421,144377.27
2422,119876.53
2423,120952.87
2424,155541.48
2425,268624.8
2426,138859.34
2427,141861.94
2428,186276.05
2429,115461.52
2430,135449.31
2431,110754.555
2432,147607.69
2433,149403.78
2434,135075.27
2435,158232.73
2436,108102.34
2437,103329.07
2438,130192.516
2439,108438.88
2440,119784.0
2441,100385.16
2442,92753.6
2443,121622.17
2444,118511.73
2445,81513.39
2446,134671.23
2447,170228.48
2448,134665.1
2449,109346.43
2450,142661.86
2451,121948.25
2452,198642.4
2453,92248.73
2454,129516.47
2455,129245.04
2456,133235.14
2457,135344.78
2458,124717.72
2459,106556.64
2460,147031.06
2461,114086.47
2462,141551.12
2463,128003.21
2464,175251.77
2465,135056.1
2466,108070.22
2467,137912.95
2468,66753.14
2469,60459.29
2470,198634.33
2471,219719.75
2472,166280.97
2473,117855.48
2474,75106.18
2475,233550.06
2476,109494.82
2477,132347.1
2478,149061.05
2479,105443.64
2480,166258.31
2481,124211.805
2482,133639.61
2483,109814.24
2484,127225.14
2485,125915.91
2486,163418.97
2487,182433.48
2488,162753.75
2489,159778.16
2490,155093.78
2491,100976.51
2492,182040.86
2493,147699.55
2494,152249.5
2495,85866.64
2496,250865.81
2497,154651.9
2498,108335.04
2499,99164.52
2500,124353.3
2501,131102.05
2502,156251.83
2503,92885.734
2504,180829.8
2505,225934.6
2506,251551.92
2507,280458.34
2508,250435.55
2509,212956.84
2510,220480.48
2511,174133.33
2512,198774.27
2513,211276.52
2514,278128.84
2515,154974.92
2516,170068.61
2517,149732.84
2518,148816.81
2519,220945.84
2520,227517.56
2521,190951.55
2522,219296.45
2523,124655.93
2524,146480.06
2525,155481.25
2526,136278.4
2527,113100.88
2528,130173.984
2529,127397.52
2530,126016.555
2531,243383.83
2532,225512.67
2533,196413.81
2534,225522.89
2535,334413.03
2536,242134.45
2537,237209.31
2538,179879.33
2539,189314.73
2540,176787.27
2541,177258.12
2542,165417.6
2543,129585.31
2544,127416.33
2545,139430.36
2546,123451.88
2547,157626.23
2548,155041.19
2549,160395.34
2550,299591.7
2551,138379.08
2552,128675.086
2553,77906.945
2554,100942.125
2555,125106.73
2556,112664.12
2557,108810.74
2558,156750.73
2559,141875.16
2560,155472.61
2561,158965.69
2562,146748.39
2563,163027.45
2564,201909.5
2565,150753.33
2566,162633.6
2567,136810.53
2568,202657.69
2569,197239.86
2570,123998.12
2571,173477.48
2572,164003.31
2573,223855.1
2574,280951.38
2575,129331.56
2576,121819.18
2577,165437.33
2578,83131.01
2579,50783.34
2580,131774.47
2581,124445.38
2582,122584.695
2583,270674.2
2584,164988.52
2585,176548.2
2586,215471.67
2587,204764.11
2588,161004.81
2589,150073.66
2590,208893.25
2591,222014.97
2592,197210.5
2593,258218.14
2594,174677.77
2595,203268.67
2596,321765.66
2597,184520.06
2598,269016.3
2599,298631.4
2600,218543.94
2601,151410.66
2602,78235.445
2603,101352.055
2604,91013.78
2605,70517.88
2606,152717.53
2607,203355.56
2608,204279.22
2609,160891.78
2610,119576.62
2611,130290.61
2612,142180.56
2613,127989.875
2614,120042.46
2615,158258.06
2616,146812.34
2617,209153.47
2618,204815.61
2619,180631.75
2620,189857.5
2621,183136.95
2622,185073.08
2623,259923.75
2624,295845.4
2625,314350.44
2626,180805.88
2627,173605.27
2628,471703.9
2629,493256.94
2630,384113.28
2631,473024.97
2632,445295.94
2633,337796.25
2634,411769.94
2635,154312.27
2636,179633.67
2637,181701.72
2638,263951.44
2639,196499.78
2640,152623.44
2641,106087.36
2642,193999.34
2643,98360.28
2644,122195.27
2645,107033.266
2646,93606.37
2647,105749.04
2648,144300.0
2649,148160.06
2650,150197.53
2651,140669.45
2652,427471.47
2653,239289.52
2654,247879.4
2655,377554.75
2656,331763.66
2657,368655.94
2658,292865.3
2659,304928.44
2660,343659.8
2661,371868.12
2662,340071.3
2663,276683.97
2664,269177.34
2665,324407.5
2666,302863.16
2667,165018.27
2668,177624.11
2669,181984.84
2670,291764.34
2671,184446.25
2672,193998.14
2673,202274.92
2674,195199.1
2675,170841.44
2676,183815.7
2677,194395.97
2678,253558.08
2679,278102.66
2680,279042.97
2681,427794.28
2682,337952.38
2683,524047.66
2684,311721.97
2685,377137.44
2686,249920.7
2687,336019.53
2688,222229.42
2689,222030.55
2690,503350.38
2691,181514.2
2692,134661.61
2693,189274.52
2694,141654.52
2695,189837.22
2696,178594.8
2697,192476.44
2698,191632.3
2699,164543.81
2700,155555.97
2701,135823.88
2702,96083.84
2703,114857.59
2704,143276.78
2705,116578.25
2706,111916.91
2707,117772.695
2708,139595.9
2709,116332.14
2710,133314.9
2711,297516.12
2712,390449.0
2713,174636.83
2714,142154.17
2715,169352.7
2716,142534.23
2717,189045.16
2718,230245.3
2719,160533.02
2720,169970.47
2721,130939.695
2722,162221.84
2723,147213.98
2724,127958.16
2725,134166.94
2726,150557.81
2727,200058.7
2728,163919.4
2729,151394.53
2730,141640.92
2731,137907.64
2732,130628.78
2733,162572.89
2734,143698.53
2735,127738.57
2736,139897.22
2737,126355.97
2738,135395.77
2739,170609.2
2740,134806.78
2741,153373.3
2742,145611.69
2743,149300.88
2744,167302.17
2745,150385.53
2746,132735.1
2747,146523.98
2748,127674.47
2749,128012.77
2750,137752.31
2751,133351.84
2752,226078.42
2753,150497.16
2754,235850.83
2755,127414.09
2756,102497.71
2757,67689.805
2758,83224.07
2759,151819.4
2760,131936.6
2761,154615.73
2762,154052.66
2763,172473.88
2764,150797.42
2765,293934.97
2766,136659.05
2767,89379.09
2768,145610.22
2769,135997.25
2770,157674.8
2771,114470.414
2772,126280.5
2773,160315.88
2774,138370.88
2775,129632.05
2776,139056.8
2777,142580.61
2778,116362.71
2779,126696.51
2780,98786.195
2781,97180.664
2782,79138.945
2783,110207.99
2784,128652.41
2785,132748.84
2786,70767.06
2787,126299.086
2788,68203.125
2789,191738.03
2790,91377.125
2791,114794.21
2792,60101.914
2793,181092.08
2794,106657.53
2795,121479.73
2796,101218.55
2797,206794.83
2798,118764.33
2799,112612.695
2800,53698.3
2801,110006.09
2802,137713.95
2803,174862.2
2804,142106.22
2805,113346.164
2806,79529.3
2807,165000.86
2808,156317.16
2809,144618.28
2810,130055.37
2811,158742.22
2812,165513.47
2813,144623.47
2814,147652.64
2815,104944.52
2816,236598.53
2817,159086.42
2818,132160.08
2819,152998.78
2820,141992.94
2821,107603.984
2822,208476.66
2823,363569.53
2824,194160.02
2825,165273.4
2826,133180.73
2827,136920.66
2828,212077.53
2829,222216.06
2830,230000.47
2831,182577.19
2832,240989.73
2833,280368.22
2834,200822.95
2835,203910.19
2836,187318.62
2837,154406.97
2838,156570.7
2839,179931.86
2840,202549.02
2841,206231.73
2842,225927.62
2843,150159.36
2844,162555.25
2845,120929.91
2846,206507.23
2847,203744.84
2848,226487.73
2849,197161.9
2850,287771.97
2851,219372.23
2852,242330.4
2853,247505.53
2854,140359.45
2855,198593.6
2856,197732.8
2857,182892.47
2858,206122.9
2859,114665.05
2860,125552.77
2861,122394.805
2862,188568.22
2863,134753.06
2864,250310.31
2865,133913.52
2866,135069.22
2867,97705.21
2868,93584.63
2869,108926.17
2870,126032.21
2871,89133.25
2872,47755.81
2873,110910.39
2874,142129.77
2875,112841.12
2876,175971.95
2877,138447.0
2878,179425.42
2879,145253.11
2880,100925.266
2881,157712.44
2882,175262.47
2883,200819.14
2884,203574.97
2885,188536.12
2886,244382.95
2887,92577.49
2888,133802.67
2889,51839.043
2890,83183.13
2891,124819.97
2892,70159.74
2893,82568.945
2894,51093.215
2895,312914.12
2896,275156.8
2897,191595.02
2898,139075.2
2899,212577.58
2900,160043.7
2901,206606.42
2902,199692.17
2903,345375.28
2904,358300.66
2905,102030.24
2906,208795.95
2907,112696.25
2908,129305.12
2909,149977.89
2910,83524.26
2911,77612.93
2912,143578.3
2913,67972.19
2914,74642.586
2915,82693.04
2916,65411.89
2917,177913.94
2918,118785.47
2919,235366.98
